Date,Open,High,Low,Close,Adj Close,Volume
2009-11-12,29.02,29.267143,28.775715,28.855715,25.867229,90932800
2009-11-13,28.981428,29.261429,28.867144,29.207144,26.182259,85810200
2009-11-16,29.354286,29.714285,29.287144,29.518572,26.461437,121301600
2009-11-17,29.440001,29.634285,29.285715,29.571428,26.508818,99128400
2009-11-18,29.505714,29.571428,29.142857,29.422857,26.375631,93580200
2009-11-19,29.23,29.23,28.542856,28.644285,25.677694,135581600
2009-11-20,28.450001,28.627142,28.251429,28.559999,25.602137,101666600
2009-11-23,29.0,29.428572,28.992857,29.411428,26.365387,118724200
2009-11-24,29.332857,29.411428,28.985714,29.205715,26.180979,79609600
2009-11-25,29.342857,29.378571,29.108572,29.17,26.148968,71613500
2009-11-27,28.459999,28.994286,28.338572,28.655714,25.687944,73814300
2009-11-30,28.73,28.811428,28.395714,28.558571,25.600855,106214500
2009-12-01,28.891428,28.967142,28.118572,28.138571,25.224354,116440800
2009-12-02,28.422857,28.774286,27.964285,28.032858,25.129593,178815000
2009-12-03,28.202858,28.425714,28.038572,28.068571,25.16161,112179900
2009-12-04,28.528572,28.554285,27.182858,27.617144,24.756933,206721200
2009-12-07,27.617144,27.681429,26.954287,26.992857,24.1973,178689700
2009-12-08,27.051428,27.478571,26.957144,27.124287,24.315115,172599700
2009-12-09,27.325714,28.308571,27.187143,28.257143,25.330648,171195500
2009-12-10,28.5,28.528572,28.017143,28.061428,25.155205,122417400
2009-12-11,28.254286,28.285715,27.632856,27.809999,24.929808,107443700
2009-12-14,27.91,28.204287,27.508572,28.139999,25.225637,123947600
2009-12-15,27.975714,28.215714,27.610001,27.738571,24.865784,104864900
2009-12-16,27.871429,28.071428,27.792856,27.861429,24.975916,88246200
2009-12-17,27.751429,27.857143,27.285715,27.408571,24.569962,97209700
2009-12-18,27.595715,27.928572,27.514286,27.918571,25.027142,152192600
2009-12-21,28.007143,28.535715,27.952858,28.318571,25.385717,152976600
2009-12-22,28.491428,28.692858,28.379999,28.622858,25.658489,87378900
2009-12-23,28.742857,28.911428,28.687143,28.871429,25.881313,86381400
2009-12-24,29.078571,29.907143,29.049999,29.862858,26.770067,125222300
2009-12-28,30.245714,30.564285,29.944286,30.23,27.099184,161141400
2009-12-29,30.375713,30.388571,29.818571,29.871429,26.77775,111301400
2009-12-30,29.832857,30.285715,29.758572,30.234285,27.103024,103021100
2009-12-31,30.447144,30.478571,30.08,30.104286,26.986492,88102700
2010-01-04,30.49,30.642857,30.34,30.572857,27.406532,123432400
2010-01-05,30.657143,30.798571,30.464285,30.625713,27.453915,150476200
2010-01-06,30.625713,30.747143,30.107143,30.138571,27.017223,138040000
2010-01-07,30.25,30.285715,29.864286,30.082857,26.967278,119282800
2010-01-08,30.042856,30.285715,29.865715,30.282858,27.146566,111902700
2010-01-11,30.4,30.428572,29.778572,30.015715,26.907093,115557400
2010-01-12,29.884285,29.967142,29.488571,29.674286,26.601023,148614900
2010-01-13,29.695715,30.132856,29.157143,30.092857,26.976244,151473000
2010-01-14,30.015715,30.065714,29.860001,29.918571,26.820007,108223500
2010-01-15,30.132856,30.228571,29.41,29.418571,26.371792,148516900
2010-01-19,29.761429,30.741428,29.605715,30.719999,27.538433,182501900
2010-01-20,30.701429,30.792856,29.928572,30.247143,27.114555,153038200
2010-01-21,30.297142,30.472857,29.601429,29.724285,26.645842,152038600
2010-01-22,29.540001,29.642857,28.165714,28.25,25.324244,220441900
2010-01-25,28.93,29.242857,28.598572,29.01,26.005541,266424900
2010-01-26,29.421429,30.530001,28.940001,29.42,26.373072,466777500
2010-01-27,29.549999,30.082857,28.504286,29.697144,26.621517,430642100
2010-01-28,29.275715,29.357143,28.385714,28.469999,25.521461,293375600
2010-01-29,28.725714,28.885714,27.178572,27.437143,24.595573,311488100
2010-02-01,27.481428,28.0,27.328571,27.818571,24.937496,187469100
2010-02-02,27.987143,28.045713,27.625713,27.98,25.082211,174585600
2010-02-03,27.881428,28.6,27.774286,28.461428,25.513775,153832000
2010-02-04,28.104286,28.338572,27.367144,27.435715,24.594294,189413000
2010-02-05,27.518572,28.0,27.264286,27.922857,25.030981,212576700
2010-02-08,27.955715,28.268572,27.714285,27.731428,24.859381,119567700
2010-02-09,28.059999,28.214285,27.821428,28.027143,25.124472,158221700
2010-02-10,27.984285,28.085714,27.751429,27.874287,24.987444,92590400
2010-02-11,27.84,28.535715,27.722857,28.381428,25.442059,137586400
2010-02-12,28.301428,28.805714,27.928572,28.625713,25.661045,163867200
2010-02-16,28.848572,29.098572,28.788572,29.057142,26.047794,135934400
2010-02-17,29.17,29.187143,28.694286,28.935715,25.938944,109099200
2010-02-18,28.804285,29.127142,28.702858,28.99,25.987612,105706300
2010-02-19,28.837143,29.028572,28.73,28.809999,25.826248,103867400
2010-02-22,28.905714,28.928572,28.455715,28.631428,25.666172,97640900
2010-02-23,28.571428,28.761429,27.95857,28.151428,25.235882,143773700
2010-02-24,28.318571,28.777143,28.262857,28.665714,25.696901,115141600
2010-02-25,28.197144,28.98,28.127142,28.857143,25.868509,166281500
2010-02-26,28.911428,29.309999,28.857143,29.231428,26.204027,126865200
2010-03-01,29.392857,29.928572,29.35,29.855715,26.763662,137523400
2010-03-02,29.99,30.118572,29.677143,29.835714,26.745731,141636600
2010-03-03,29.848572,29.981428,29.705715,29.904285,26.807201,93013200
2010-03-04,29.897142,30.131428,29.804285,30.101429,26.983929,91510300
2010-03-05,30.705715,31.385714,30.661428,31.278572,28.03916,224905100
2010-03-08,31.43,31.441429,31.178572,31.297142,28.055801,107472400
2010-03-09,31.187143,32.142857,31.127142,31.860001,28.560369,230064800
2010-03-10,31.975714,32.21143,31.885714,32.119999,28.79344,149054500
2010-03-11,31.987143,32.214287,31.902857,32.214287,28.877962,101425100
2010-03-12,32.48143,32.532856,32.25,32.371429,29.018833,104080900
2010-03-15,32.197144,32.214287,31.464285,31.977142,28.66538,123375700
2010-03-16,32.025715,32.139999,31.787144,32.064285,28.743502,111727000
2010-03-17,32.128571,32.349998,31.895714,32.017143,28.701235,112739200
2010-03-18,32.014286,32.142857,31.801428,32.092857,28.76911,85527400
2010-03-19,32.112858,32.177143,31.604286,31.75,28.46176,139861400
2010-03-22,31.495714,32.285713,31.450001,32.107143,28.781919,114104900
2010-03-23,32.234287,32.682858,32.014286,32.622856,29.244217,150607800
2010-03-24,32.52,32.885715,32.501427,32.767143,29.37356,149445100
2010-03-25,32.988571,32.995716,32.32143,32.378571,29.025232,135571100
2010-03-26,32.707142,33.135715,32.650002,32.985714,29.5695,160218800
2010-03-29,33.285713,33.41,33.08857,33.19857,29.760305,135186100
2010-03-30,33.799999,33.925713,33.464287,33.692856,30.203411,131827500
2010-03-31,33.64143,33.80143,33.494286,33.57143,30.094551,107664900
2010-04-01,33.915714,34.104286,33.25,33.709999,30.218773,150786300
2010-04-05,33.568573,34.072857,33.53857,34.07,30.541491,171126900
2010-04-06,34.028572,34.32,33.857143,34.220001,30.675951,111754300
2010-04-07,34.221428,34.560001,34.094284,34.371429,30.811699,157125500
2010-04-08,34.348572,34.505714,34.005714,34.278572,30.728455,143247300
2010-04-09,34.490002,34.555714,34.351429,34.541428,30.96409,83545700
2010-04-12,34.599998,34.724285,34.544285,34.612858,31.02813,83256600
2010-04-13,34.55143,34.685715,34.444286,34.632858,31.046051,76552700
2010-04-14,35.040001,35.115715,34.867142,35.098572,31.463541,101019100
2010-04-15,35.111427,35.575714,35.072857,35.560001,31.877174,94196200
2010-04-16,35.509998,35.877144,34.935715,35.342857,31.682522,187636400
2010-04-19,35.290001,35.412857,34.53857,35.295715,31.640259,141731100
2010-04-20,35.505714,35.607143,34.708572,34.941429,31.322668,184581600
2010-04-21,36.971428,37.17857,36.532856,37.031429,33.196217,245597800
2010-04-22,36.89143,38.107143,36.599998,38.067142,34.124657,198356200
2010-04-23,38.284286,38.882858,38.142857,38.689999,34.683006,199238900
2010-04-26,38.84,38.922855,38.312859,38.5,34.512688,119767200
2010-04-27,38.181427,38.262856,37.217144,37.434284,33.557343,177335900
2010-04-28,37.607143,37.714287,36.630001,37.371429,33.500999,189600600
2010-04-29,37.574287,38.57143,37.43,38.377144,34.402565,139710200
2010-04-30,38.472858,38.652859,37.285713,37.298573,33.435684,135615900
2010-05-03,37.691429,38.26857,37.554287,38.049999,34.109303,113585500
2010-05-04,37.555714,37.612858,36.67857,36.954285,33.127056,180954900
2010-05-05,36.147144,36.877144,35.532856,36.57,32.782566,220775800
2010-05-06,36.261429,36.892857,28.464285,35.17857,31.53525,321465200
2010-05-07,34.815716,35.224285,32.172855,33.694286,30.204687,419004600
2010-05-10,35.75,36.378571,35.504284,36.284286,32.526443,246076600
2010-05-11,35.977142,37.127144,35.785713,36.645714,32.850441,212226700
2010-05-12,37.034286,37.59,36.957142,37.441429,33.563744,163594900
2010-05-13,37.602856,37.857143,36.628571,36.908573,33.086067,149928100
2010-05-14,36.451427,36.639999,35.642857,36.259998,32.504669,189840700
2010-05-17,36.385715,36.597141,35.387142,36.317142,32.555901,190708700
2010-05-18,36.71143,36.935715,35.751427,36.05143,32.317703,195669600
2010-05-19,35.642857,36.131428,34.978573,35.477142,31.802902,256431700
2010-05-20,34.554287,34.835712,33.744286,33.965714,30.448002,320728800
2010-05-21,33.259998,34.92857,33.049999,34.617142,31.031967,305972800
2010-05-24,35.325714,35.842857,35.18,35.251427,31.600563,188559700
2010-05-25,34.192856,35.251427,33.880001,35.031429,31.403349,262001600
2010-05-26,35.725716,36.01857,34.82143,34.872856,31.261192,212663500
2010-05-27,35.799999,36.27,35.587143,36.192856,32.444492,166570600
2010-05-28,37.055714,37.057144,36.192856,36.697144,32.896545,203903700
2010-06-01,37.098572,37.991428,36.994286,37.261429,33.402393,219118200
2010-06-02,37.791428,37.828571,37.189999,37.707142,33.801941,172137000
2010-06-03,37.882858,37.935715,37.201427,37.58857,33.695648,162526700
2010-06-04,36.887142,37.414288,36.375713,36.565716,32.778725,189576100
2010-06-07,36.898571,37.021427,35.792858,35.848572,32.135853,221735500
2010-06-08,36.177143,36.257141,35.092857,35.618572,31.92968,250192600
2010-06-09,35.924286,35.985714,34.64143,34.742859,31.144659,213657500
2010-06-10,34.977142,35.854286,34.599998,35.787144,32.080795,194089000
2010-06-11,35.46143,36.265713,35.33857,36.215714,32.46497,136439800
2010-06-14,36.565716,37.021427,36.287144,36.325714,32.563587,150740100
2010-06-15,36.52,37.121429,36.5,37.098572,33.256409,146268500
2010-06-16,37.299999,38.25,37.232857,38.17857,34.224537,195919500
2010-06-17,38.657143,38.985714,38.5,38.83857,34.816196,218213800
2010-06-18,38.892857,39.285713,38.774284,39.152859,35.097935,196155400
2010-06-21,39.669998,39.85857,38.389999,38.595715,34.598488,194122600
2010-06-22,38.880001,39.424286,38.785713,39.121429,35.069748,179315500
2010-06-23,39.225716,39.237144,38.271427,38.709999,34.700935,192114300
2010-06-24,38.714287,39.028572,38.299999,38.42857,34.44865,178569300
2010-06-25,38.580002,38.610001,37.972858,38.099998,34.154114,137485600
2010-06-28,38.132858,38.535713,37.78857,38.328571,34.359016,146237000
2010-06-29,37.73143,37.77,36.328571,36.595715,32.805626,283336200
2010-06-30,36.672855,36.852856,35.715714,35.932858,32.211422,184863000
2010-07-01,36.328571,36.400002,34.745716,35.497143,31.820827,255724000
2010-07-02,35.784286,35.847141,34.742859,35.277142,31.623602,173460700
2010-07-06,35.857143,36.114285,35.165714,35.51857,31.84004,153808900
2010-07-07,35.784286,36.967144,35.67857,36.952858,33.12579,163639000
2010-07-08,37.497143,37.557144,36.412857,36.869999,33.051495,184536100
2010-07-09,36.69857,37.128571,36.451427,37.08857,33.247437,108330600
2010-07-12,36.932858,37.407143,36.408573,36.755714,32.949055,140719600
2010-07-13,36.617142,36.628571,35.204285,35.971428,32.245991,297731000
2010-07-14,35.625713,36.542858,35.57143,36.104286,32.365097,203011900
2010-07-15,35.46143,36.709999,35.328571,35.921429,32.201176,206216500
2010-07-16,36.168571,36.424286,35.487144,35.700001,32.002674,259964600
2010-07-19,35.697144,35.697144,34.228573,35.082859,31.449453,256119500
2010-07-20,34.700001,36.128571,34.287144,35.984287,32.257515,268737700
2010-07-21,37.869999,37.878571,36.285713,36.32,32.55846,296417800
2010-07-22,36.811428,37.142857,36.472858,37.002857,33.170601,161329700
2010-07-23,36.727142,37.197144,36.611427,37.134285,33.288418,133347200
2010-07-26,37.142857,37.157143,36.815716,37.040001,33.203896,105137900
2010-07-27,37.267143,37.828571,37.185715,37.725716,33.8186,146192900
2010-07-28,37.667141,37.998573,37.17857,37.279999,33.419033,129996300
2010-07-29,37.244286,37.521427,36.585712,36.872856,33.05407,160951700
2010-07-30,36.555714,37.099998,36.414288,36.75,32.943928,112052500
2010-08-02,37.205715,37.512856,37.08857,37.407143,33.533016,107013900
2010-08-03,37.287144,37.60857,37.060001,37.418571,33.543266,104413400
2010-08-04,37.548573,37.754284,37.187141,37.568573,33.677727,105093800
2010-08-05,37.389999,37.597141,37.221428,37.385715,33.513809,72274300
2010-08-06,37.111427,37.355713,36.804287,37.155716,33.307632,111224400
2010-08-09,37.354286,37.450001,37.081429,37.392857,33.52021,75782000
2010-08-10,37.121429,37.207142,36.792858,37.058571,33.220551,112980000
2010-08-11,36.485714,36.527142,35.687141,35.741428,32.039814,155013600
2010-08-12,35.241428,36.157143,35.16,35.970001,32.244713,133730100
2010-08-13,35.950001,35.982857,35.584286,35.585712,31.90023,88717300
2010-08-16,35.368572,35.715714,35.23143,35.377144,31.713257,79607500
2010-08-17,35.725716,36.375713,35.599998,35.995716,32.267765,105660100
2010-08-18,36.05143,36.381428,35.939999,36.152859,32.408634,84924000
2010-08-19,36.119999,36.21143,35.525715,35.697144,32.000107,106676500
2010-08-20,35.627144,36.274284,35.57143,35.662857,31.969376,96057500
2010-08-23,35.970001,36.0,35.035713,35.114285,31.477621,103510400
2010-08-24,34.667141,34.714287,34.092857,34.275715,30.725895,150641400
2010-08-25,34.005714,34.855713,33.885715,34.69857,31.104952,149216900
2010-08-26,35.064285,35.107143,34.325714,34.325714,30.770714,116626300
2010-08-27,34.535713,34.658573,33.651428,34.517143,30.942331,137097800
2010-08-30,34.394287,35.107143,34.382858,34.642857,31.055016,95822300
2010-08-31,34.549999,34.937141,34.335712,34.728573,31.131849,105196700
2010-09-01,35.352856,35.922855,35.182858,35.761429,32.057743,174259400
2010-09-02,35.894287,36.024284,35.509998,36.024284,32.293373,103856900
2010-09-03,36.441429,36.968571,36.357143,36.967144,33.13858,130197200
2010-09-07,36.662857,37.075714,36.607143,36.830002,33.01564,85639400
2010-09-08,37.111427,37.77,37.014286,37.560001,33.670033,131637800
2010-09-09,37.862858,38.074287,37.560001,37.581429,33.689247,109643800
2010-09-10,37.598572,37.785713,37.342857,37.630001,33.732796,96885600
2010-09-13,37.974285,38.325714,37.965714,38.148571,34.197655,97195000
2010-09-14,38.029999,38.452858,37.931427,38.294285,34.328278,102037600
2010-09-15,38.310001,38.625713,38.262856,38.602856,34.604893,107342200
2010-09-16,38.605713,39.524284,38.5,39.509998,35.418083,163025800
2010-09-17,39.669998,39.708572,39.097141,39.33857,35.264416,158619300
2010-09-20,39.439999,40.540001,39.407143,40.46143,36.270973,164669400
2010-09-21,40.55143,41.049999,40.398571,40.53857,36.340134,167018600
2010-09-22,40.387142,41.139999,40.344284,41.107143,36.849823,146322400
2010-09-23,40.904285,41.822857,40.857143,41.274284,36.999641,196529200
2010-09-24,41.728573,41.932858,41.507141,41.759998,37.435066,162372000
2010-09-27,41.997143,42.104286,41.572857,41.594284,37.286507,120708700
2010-09-28,41.681427,41.681427,39.285713,40.98,36.735847,258760600
2010-09-29,41.032856,41.401428,40.857143,41.052856,36.801159,117411000
2010-09-30,41.285713,41.42857,40.17857,40.535713,36.337563,168347900
2010-10-01,40.878571,40.939999,40.192856,40.360001,36.180054,112035700
2010-10-04,40.228573,40.414288,39.681427,39.805714,35.68317,108825500
2010-10-05,40.285713,41.349998,40.259998,41.277142,37.002213,125491800
2010-10-06,41.369999,41.712856,40.751427,41.312859,37.034229,167717200
2010-10-07,41.477142,41.497143,40.987144,41.317142,37.038074,102099900
2010-10-08,41.672855,42.07143,41.42857,42.009998,37.659168,164600800
2010-10-11,42.105713,42.462856,42.085712,42.194286,37.824368,106938300
2010-10-12,42.201427,42.785713,41.784286,42.648571,38.231606,139636000
2010-10-13,42.885715,43.137142,42.828571,42.877144,38.436497,157523100
2010-10-14,43.098572,43.209999,42.914288,43.187141,38.714401,108824100
2010-10-15,43.919998,45.0,43.558571,44.962856,40.306206,230548500
2010-10-18,45.495716,45.57143,44.898571,45.42857,40.72369,273252700
2010-10-19,43.342857,44.824287,42.860001,44.212856,39.633888,308196000
2010-10-20,44.142857,44.892857,43.83857,44.361427,39.767075,180406100
2010-10-21,44.622856,44.962856,43.828571,44.217144,39.637726,137865000
2010-10-22,44.152859,44.291428,43.757141,43.924286,39.375198,93194500
2010-10-25,44.155716,44.514286,44.062859,44.119999,39.550652,98115500
2010-10-26,43.83857,44.248573,43.664288,44.007141,39.449467,98232400
2010-10-27,43.950001,44.271427,43.657143,43.975716,39.421307,99750700
2010-10-28,43.992859,44.0,42.985714,43.605713,39.089607,137762800
2010-10-29,43.46143,43.697144,42.98143,42.997143,38.544083,107627800
2010-11-01,43.174286,43.657143,43.171429,43.454285,38.953876,105972300
2010-11-02,43.857143,44.312859,43.857143,44.194286,39.617237,108482500
2010-11-03,44.48143,44.697144,44.075714,44.685715,40.057774,127087100
2010-11-04,45.064285,45.740002,45.004284,45.467144,40.758266,160622000
2010-11-05,45.427143,45.652859,45.25,45.304287,40.612286,90313300
2010-11-08,45.314285,45.681427,45.251427,45.517143,40.803093,70439600
2010-11-09,45.864285,45.900002,44.92857,45.154285,40.477818,95886000
2010-11-10,45.234287,45.53857,44.792858,45.432858,40.727528,96056800
2010-11-11,45.0,45.485714,44.892857,45.235714,40.550812,90321000
2010-11-12,45.142857,45.214287,43.375713,44.004284,39.446903,198961700
2010-11-15,44.065716,44.362858,43.752857,43.862858,39.320133,100901500
2010-11-16,43.674286,43.942856,42.759998,43.084286,38.622192,164412500
2010-11-17,43.028572,43.427143,42.537144,42.92857,38.482605,119862400
2010-11-18,43.599998,44.238571,43.527142,44.061428,39.498138,123622800
2010-11-19,43.995716,44.057144,43.605713,43.818573,39.28043,96210800
2010-11-22,43.811428,44.765713,43.695713,44.765713,40.129494,98268800
2010-11-23,44.349998,44.535713,43.794285,44.104286,39.536552,129861900
2010-11-24,44.57143,45.057144,44.535713,44.971428,40.313889,103431300
2010-11-26,44.82,45.385715,44.705715,45.0,40.339508,59396400
2010-11-29,45.07143,45.354286,44.482857,45.267143,40.578987,111446300
2010-11-30,44.791428,44.908573,44.41,44.450001,39.846462,125464500
2010-12-01,45.03857,45.392857,45.0,45.200001,40.518791,115437700
2010-12-02,45.361427,45.57143,44.984287,45.450001,40.742908,115709300
2010-12-03,45.287144,45.521427,45.191429,45.348572,40.651974,85523200
2010-12-06,45.52,46.047142,45.488571,45.735714,40.999035,112120400
2010-12-07,46.257141,46.284286,45.445713,45.458572,40.75058,97863500
2010-12-08,45.66143,45.860001,45.30143,45.85857,41.109161,80483900
2010-12-09,46.01857,46.07143,45.574287,45.68,40.949081,73537800
2010-12-10,45.664288,45.864285,45.514286,45.794285,41.051525,65627800
2010-12-13,46.33857,46.437141,45.857143,45.952858,41.19368,109953900
2010-12-14,45.96143,46.077145,45.57143,45.755714,41.016949,87752000
2010-12-15,45.714287,46.142857,45.598572,45.765713,41.025913,104328000
2010-12-16,45.869999,46.087143,45.728573,45.892857,41.139889,80507700
2010-12-17,45.947144,45.970001,45.747143,45.80143,41.057934,96732300
2010-12-20,45.942856,46.17857,45.46143,46.029999,41.262825,96402600
2010-12-21,46.142857,46.341427,46.007141,46.314285,41.517673,64088500
2010-12-22,46.337143,46.531429,46.221428,46.451427,41.640614,66480400
2010-12-23,46.42857,46.450001,46.167141,46.228573,41.440842,55789300
2010-12-27,46.121429,46.491428,45.931427,46.382858,41.579151,62454000
2010-12-28,46.558571,46.665714,46.437141,46.495716,41.680317,43981000
2010-12-29,46.602856,46.635715,46.442856,46.470001,41.657269,40784800
2010-12-30,46.497143,46.501427,46.150002,46.237144,41.448524,39373600
2010-12-31,46.135715,46.21143,45.901428,46.080002,41.307659,48377000
2011-01-03,46.52,47.18,46.405716,47.081429,42.205372,111284600
2011-01-04,47.491428,47.5,46.878571,47.327145,42.42564,77270200
2011-01-05,47.078571,47.762856,47.07143,47.714287,42.772678,63879900
2011-01-06,47.817142,47.892857,47.557144,47.675713,42.738106,75107200
2011-01-07,47.712856,48.049999,47.414288,48.017143,43.044174,77982800
2011-01-10,48.404285,49.032856,48.167141,48.921429,43.854801,112140000
2011-01-11,49.26857,49.279999,48.495716,48.805714,43.751068,111027000
2011-01-12,49.035713,49.204285,48.857143,49.202858,44.107086,75647600
2011-01-13,49.308571,49.52,49.121429,49.382858,44.268444,74195100
2011-01-14,49.412857,49.782856,49.205715,49.782856,44.62701,77210000
2011-01-18,47.074287,49.251427,46.57143,48.664288,43.624294,470249500
2011-01-19,49.764286,49.799999,48.125713,48.405716,43.392506,283903200
2011-01-20,48.061428,48.328571,47.16,47.525715,42.603642,191197300
2011-01-21,47.681427,47.84,46.66143,46.674286,41.840389,188600300
2011-01-24,46.695713,48.207142,46.674286,48.207142,43.2145,143670800
2011-01-25,48.047142,48.777142,47.795715,48.771427,43.720352,136717000
2011-01-26,48.994286,49.371429,48.785713,49.121429,44.034092,126718900
2011-01-27,49.111427,49.241428,48.975716,49.029999,43.952141,71256500
2011-01-28,49.167141,49.200001,47.647144,48.014286,43.041607,148014300
2011-01-31,47.971428,48.577145,47.757141,48.474285,43.453972,94311700
2011-02-01,48.757141,49.378571,48.71143,49.290001,44.185204,106658300
2011-02-02,49.207142,49.32143,49.078571,49.188572,44.094288,64738800
2011-02-03,49.114285,49.177143,48.364285,49.062859,43.981586,98449400
2011-02-04,49.091427,49.528572,49.072857,49.5,44.373455,80460100
2011-02-07,49.69857,50.464287,49.662857,50.26857,45.062424,121255400
2011-02-08,50.525715,50.78857,50.307144,50.742859,45.487595,95260200
2011-02-09,50.741428,51.285713,50.695713,51.165714,45.866653,120686300
2011-02-10,51.055714,51.42857,49.714287,50.648571,45.403076,232137500
2011-02-11,50.67857,51.114285,50.505714,50.978573,45.698891,91893200
2011-02-14,50.970001,51.354286,50.958572,51.311428,45.99728,77604100
2011-02-15,51.312859,51.424286,51.078571,51.414288,46.089485,71043700
2011-02-16,51.542858,52.128571,51.5,51.875713,46.503132,120289400
2011-02-17,51.035713,51.467144,50.931427,51.185715,45.884586,132645800
2011-02-18,51.244286,51.357143,49.931427,50.080002,44.893391,204014300
2011-02-22,48.878571,49.342857,48.245716,48.372856,43.363049,218138900
2011-02-23,48.395714,49.234287,48.372856,48.945713,43.876579,167963600
2011-02-24,49.145714,49.307144,48.33857,48.982857,43.90987,124975200
2011-02-25,49.322857,49.775715,49.257141,49.737144,44.586033,95004700
2011-02-28,50.177143,50.721428,50.16,50.458572,45.232761,100768500
2011-03-01,50.781429,50.817142,49.668571,49.901428,44.733311,114034200
2011-03-02,49.994286,50.621429,49.771427,50.302856,45.093159,150647700
2011-03-03,51.027142,51.398571,50.845715,51.365715,46.045944,125197100
2011-03-04,51.438572,51.470001,51.107143,51.42857,46.102287,113316700
2011-03-07,51.628571,51.667141,50.187141,50.765713,45.508083,136530800
2011-03-08,50.701427,51.057144,50.32143,50.822857,45.559307,89079200
2011-03-09,50.669998,50.68,50.085712,50.352856,45.137989,113326500
2011-03-10,49.874287,49.967144,49.271427,49.524284,44.395222,126884800
2011-03-11,49.332859,50.331429,49.285713,50.284286,45.076508,117770100
2011-03-14,50.454285,50.925713,50.187141,50.508572,45.27758,108989300
2011-03-15,48.871429,49.691429,48.585712,49.347141,44.236427,180270300
2011-03-16,48.857143,49.0,46.60857,47.144287,42.261719,290502800
2011-03-17,48.118572,48.515713,47.237144,47.805714,42.854637,164855600
2011-03-18,48.16143,48.314285,47.142857,47.238571,42.346233,188303500
2011-03-21,47.998573,48.534286,47.894287,48.471428,43.451412,102350500
2011-03-22,48.937141,48.945713,48.44857,48.742859,43.694733,81480700
2011-03-23,48.468571,48.602856,47.992859,48.455715,43.437321,93249100
2011-03-24,48.835712,49.42857,48.408573,49.281429,44.177521,101178000
2011-03-25,49.724285,50.294285,49.574287,50.220001,45.018883,112227500
2011-03-28,50.450001,50.617142,50.062859,50.062859,44.878029,77338800
2011-03-29,49.665714,50.137142,49.437141,50.137142,44.944611,88225200
2011-03-30,50.091427,50.125713,49.634285,49.804287,44.646229,82351500
2011-03-31,49.48,49.971428,49.437141,49.787144,44.630859,68504800
2011-04-01,50.158573,50.227142,49.042858,49.222858,44.125027,104665400
2011-04-04,49.187141,49.228573,48.342857,48.741428,43.693443,115021200
2011-04-05,48.14143,48.892857,48.0,48.412857,43.398903,120682800
2011-04-06,48.745716,49.128571,48.162857,48.291428,43.290058,100634800
2011-04-07,48.299999,48.632858,48.004284,48.297142,43.295177,93361800
2011-04-08,48.560001,48.592857,47.707142,47.865715,42.908432,94383800
2011-04-11,47.722858,47.952858,47.145714,47.257141,42.362888,99736700
2011-04-12,47.212856,47.675713,47.171429,47.485714,42.567787,106409800
2011-04-13,47.860001,48.02,47.502857,48.01857,43.045452,86555000
2011-04-14,47.828571,48.0,47.437141,47.488571,42.570339,75450200
2011-04-15,47.614285,47.662857,46.685715,46.779999,41.935154,113401400
2011-04-18,46.585712,47.46143,45.737144,47.407143,42.497345,152474700
2011-04-19,47.585712,48.282856,47.387142,48.265713,43.266994,104844600
2011-04-20,49.072857,49.392857,48.785713,48.915714,43.849674,175166600
2011-04-21,50.714287,50.732857,49.78857,50.099998,44.911324,188452600
2011-04-25,50.048573,50.535713,50.042858,50.43,45.207138,66636500
2011-04-26,50.517143,50.712856,49.907143,50.060001,44.875469,84700000
2011-04-27,50.32,50.335712,49.585712,50.021427,44.840878,89053300
2011-04-28,49.455715,49.964287,49.360001,49.535713,44.40546,90239800
2011-04-29,49.540001,50.564285,49.524284,50.01857,44.83831,251586300
2011-05-02,49.962856,50.067142,49.357143,49.468571,44.34528,110678400
2011-05-03,49.712856,49.984287,49.374287,49.742859,44.591164,78337000
2011-05-04,49.751427,50.261429,49.554287,49.938572,44.766602,97312600
2011-05-05,49.771427,50.135715,49.435715,49.535713,44.40546,83992300
2011-05-06,49.955715,50.0,49.458572,49.522858,44.393951,70033600
2011-05-09,49.694286,49.885715,49.504284,49.657143,44.514328,51186800
2011-05-10,49.841427,49.955715,49.522858,49.921429,44.751236,70522900
2011-05-11,49.860001,50.0,49.32,49.604286,44.466934,84000000
2011-05-12,49.445713,49.58857,48.895714,49.509998,44.382416,80500000
2011-05-13,49.380001,49.464287,48.621429,48.642857,43.605091,81529000
2011-05-16,48.457142,48.745716,47.514286,47.614285,42.683044,112443800
2011-05-17,47.42857,48.02,47.247143,48.02,43.04673,113083600
2011-05-18,48.067142,48.721428,48.0,48.552856,43.524403,83694100
2011-05-19,48.868572,48.915714,48.381428,48.647144,43.608929,65292500
2011-05-20,48.508572,48.707142,47.860001,47.888573,42.928921,84492100
2011-05-23,47.138573,47.997143,47.060001,47.771427,42.823906,95900000
2011-05-24,47.92857,47.985714,47.334286,47.455715,42.540894,80481800
2011-05-25,47.632858,48.365715,47.549999,48.111427,43.128693,73556000
2011-05-26,47.995716,48.127144,47.775715,47.857143,42.900745,55640200
2011-05-27,47.828571,48.232857,47.758572,48.201427,43.209362,50899800
2011-05-31,48.728573,49.689999,48.714287,49.689999,44.543766,104438600
2011-06-01,49.83857,50.304287,49.235714,49.35857,44.246666,138670700
